model,b1,log10c0,p1,E1,E2,log10delta1,log10delta2,pop_frac1,pop_frac2,strategy1,strategy2,batches,steady_state,fullname
1,0.5,0,0.8,1,0.9,0,-1.5,0.391455412,0.608544588,1,0.742140882,1464,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1114.mat
1,0.5,0,0.8,1,0.9,0,-1,0.291082342,0.708917658,1,0.802955494,1698,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1115.mat
1,0.5,0,0.8,1,0.9,0,-0.5,1,0,1,1,796,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1116.mat
1,0.5,0,0.8,1,0.9,0,0,0.800000016,0.199999984,1,1.08647290549654e-310,1030,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1117.mat
1,0.5,0,0.8,1,0.925,-2.5,-2.5,1,0,0.825355161,0.830685595,879,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1118.mat
1,0.5,0,0.8,1,0.925,-2.5,-2,1,0,0.825355161,0.841116994,850,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1119.mat
1,0.5,0,0.8,1,0.925,-2.5,-1.5,1,0,0.825355161,0.8755365,769,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1120.mat
1,0.5,0,0.8,1,0.925,-2.5,-1,1,0,0.825355161,1,582,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1121.mat
1,0.5,0,0.8,1,0.925,-2.5,-0.5,1,0,0.825355161,1,582,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1122.mat
1,0.5,0,0.8,1,0.925,-2.5,0,1,0,0.825355161,1,582,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1123.mat
1,0.5,0,0.8,1,0.925,-2,-2.5,1,0,0.827510556,0.822076239,912,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1124.mat
1,0.5,0,0.8,1,0.925,-2,-2,1,0,0.827510556,0.832819465,879,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1125.mat
1,0.5,0,0.8,1,0.925,-2,-1.5,1,0,0.827510556,0.868313099,786,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1126.mat
1,0.5,0,0.8,1,0.925,-2,-1,1,0,0.827510556,1,574,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1127.mat
1,0.5,0,0.8,1,0.925,-2,-0.5,1,0,0.827510556,1,574,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1128.mat
1,0.5,0,0.8,1,0.925,-2,0,1,0,0.827510556,1,574,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1129.mat
1,0.5,0,0.8,1,0.925,-1.5,-2.5,1,0,0.834464104,0.788416925,1104,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1130.mat
1,0.5,0,0.8,1,0.925,-1.5,-2,1,0,0.834464104,0.800252151,1041,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1131.mat
1,0.5,0,0.8,1,0.925,-1.5,-1.5,1,0,0.834464104,0.839695584,879,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1132.mat
1,0.5,0,0.8,1,0.925,-1.5,-1,1,0,0.834464104,1,552,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1133.mat
1,0.5,0,0.8,1,0.925,-1.5,-0.5,1,0,0.834464104,1,552,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1134.mat
1,0.5,0,0.8,1,0.925,-1.5,0,1,0,0.834464104,1,552,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1135.mat
1,0.5,0,0.8,1,0.925,-1,-2.5,0.301939559,0.698060441,1,0.763475599,1715,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1136.mat
1,0.5,0,0.8,1,0.925,-1,-2,0.29190634,0.70809366,1,0.768554312,1752,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1137.mat
1,0.5,0,0.8,1,0.925,-1,-1.5,0.257459293,0.742540707,1,0.784985059,1923,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1138.mat
1,0.5,0,0.8,1,0.925,-1,-1,1,0,0.860300979,0.865004526,881,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1139.mat
1,0.5,0,0.8,1,0.925,-1,-0.5,1,0,0.860300979,1,485,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1140.mat
1,0.5,0,0.8,1,0.925,-1,0,1,0,0.860300979,1,485,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1141.mat
1,0.5,0,0.8,1,0.925,-0.5,-2.5,0.301939559,0.698060441,1,0.763475599,1711,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1142.mat
1,0.5,0,0.8,1,0.925,-0.5,-2,0.29190634,0.70809366,1,0.768554312,1744,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1143.mat
1,0.5,0,0.8,1,0.925,-0.5,-1.5,0.257459293,0.742540707,1,0.784985059,1875,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1144.mat
1,0.5,0,0.8,1,0.925,-0.5,-1,0.097442497,0.902557503,1,0.845358686,3449,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1145.mat
1,0.5,0,0.8,1,0.925,-0.5,-0.5,1,0,1,1,1057,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1146.mat
1,0.5,0,0.8,1,0.925,-0.5,0,1,0,1,1,1057,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1147.mat
1,0.5,0,0.8,1,0.925,0,-2.5,0.301939559,0.698060441,1,0.763475599,1711,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1148.mat
1,0.5,0,0.8,1,0.925,0,-2,0.29190634,0.70809366,1,0.768554312,1744,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1149.mat
1,0.5,0,0.8,1,0.925,0,-1.5,0.257459293,0.742540707,1,0.784985059,1875,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1150.mat
1,0.5,0,0.8,1,0.925,0,-1,0.097442497,0.902557503,1,0.845358686,3449,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1151.mat
1,0.5,0,0.8,1,0.925,0,-0.5,1,0,1,1,1057,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1152.mat
1,0.5,0,0.8,1,0.925,0,0,0.800000015,0.199999985,1,1.08647260642388e-310,1030,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1153.mat
1,0.5,0,0.8,1,0.95,-2.5,-2.5,1,0,0.825355161,0.828922986,1318,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1154.mat
1,0.5,0,0.8,1,0.95,-2.5,-2,1,0,0.825355161,0.839444376,1253,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1155.mat
1,0.5,0,0.8,1,0.95,-2.5,-1.5,1,0,0.825355161,0.874181072,1079,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1156.mat
1,0.5,0,0.8,1,0.95,-2.5,-1,1,0,0.825355161,1,736,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1157.mat
1,0.5,0,0.8,1,0.95,-2.5,-0.5,1,0,0.825355161,1,736,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1158.mat
1,0.5,0,0.8,1,0.95,-2.5,0,1,0,0.825355161,1,736,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1159.mat
1,0.5,0,0.8,1,0.95,-2,-2.5,1,0,0.827510556,0.820230345,1397,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1160.mat
1,0.5,0,0.8,1,0.95,-2,-2,1,0,0.827510556,0.831064153,1318,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1161.mat
1,0.5,0,0.8,1,0.95,-2,-1.5,1,0,0.827510556,0.866878959,1113,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1162.mat
1,0.5,0,0.8,1,0.95,-2,-1,1,0,0.827510556,1,724,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1163.mat
1,0.5,0,0.8,1,0.95,-2,-0.5,1,0,0.827510556,1,723,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1164.mat
1,0.5,0,0.8,1,0.95,-2,0,1,0,0.827510556,1,723,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1165.mat
1,0.5,0,0.8,1,0.95,-1.5,-2.5,1,1.85E-19,0.834464104,0.786270604,1803,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1166.mat
1,0.5,0,0.8,1,0.95,-1.5,-2,1,1.23E-20,0.834464104,0.798195677,1730,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1167.mat
1,0.5,0,0.8,1,0.95,-1.5,-1.5,1,0,0.834464104,0.837966425,1318,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1168.mat
1,0.5,0,0.8,1,0.95,-1.5,-1,1,0,0.834464104,1,688,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1169.mat
1,0.5,0,0.8,1,0.95,-1.5,-0.5,1,0,0.834464104,1,687,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1170.mat
1,0.5,0,0.8,1,0.95,-1.5,0,1,0,0.834464104,1,687,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1171.mat
1,0.5,0,0.8,1,0.95,-1,-2.5,0.102496655,0.897503345,1,0.809071703,3532,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1172.mat
1,0.5,0,0.8,1,0.95,-1,-2,0.084695554,0.915304446,1,0.814322319,4052,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1173.mat
1,0.5,0,0.8,1,0.95,-1,-1.5,0.022618636,0.977381364,1,0.831174225,11095,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1174.mat
1,0.5,0,0.8,1,0.95,-1,-1,1,0,0.860300979,0.863450826,1320,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1175.mat
1,0.5,0,0.8,1,0.95,-1,-0.5,1,0,0.860300979,1,584,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1176.mat
1,0.5,0,0.8,1,0.95,-1,0,1,0,0.860300979,1,584,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1177.mat
1,0.5,0,0.8,1,0.95,-0.5,-2.5,0.102496655,0.897503345,1,0.809071703,3531,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1178.mat
1,0.5,0,0.8,1,0.95,-0.5,-2,0.084695554,0.915304446,1,0.814322319,4050,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1179.mat
1,0.5,0,0.8,1,0.95,-0.5,-1.5,0.022618636,0.977381364,1,0.831174225,11088,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1180.mat
1,0.5,0,0.8,1,0.95,-0.5,-1,4.86E-14,1,1,0.86030098,2407,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1181.mat
1,0.5,0,0.8,1,0.95,-0.5,-0.5,1,0,1,1,1579,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1182.mat
1,0.5,0,0.8,1,0.95,-0.5,0,1,0,1,1,1579,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1183.mat
1,0.5,0,0.8,1,0.95,0,-2.5,0.102496655,0.897503345,1,0.809071703,3531,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1184.mat
1,0.5,0,0.8,1,0.95,0,-2,0.084695554,0.915304446,1,0.814322319,4050,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1185.mat
1,0.5,0,0.8,1,0.95,0,-1.5,0.022618636,0.977381364,1,0.831174225,11088,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1186.mat
1,0.5,0,0.8,1,0.95,0,-1,4.86E-14,1,1,0.86030098,2407,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1187.mat
1,0.5,0,0.8,1,0.95,0,-0.5,1,0,1,1,1579,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1188.mat
1,0.5,0,0.8,1,0.95,0,0,0.800000015,0.199999985,1,5.43236166869238e-311,1031,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1189.mat
1,0.5,0,0.8,1,0.975,-2.5,-2.5,1,1.47E-16,0.825355161,0.827146187,2086,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1190.mat
1,0.5,0,0.8,1,0.975,-2.5,-2,1,2.07E-17,0.825355161,0.837757874,1985,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1191.mat
1,0.5,0,0.8,1,0.975,-2.5,-1.5,1,3.54E-20,0.825355161,0.872813301,1759,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1192.mat
1,0.5,0,0.8,1,0.975,-2.5,-1,1,0,0.825355161,1,1001,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1193.mat
1,0.5,0,0.8,1,0.975,-2.5,-0.5,1,0,0.825355161,1,1001,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1194.mat
1,0.5,0,0.8,1,0.975,-2.5,0,1,0,0.825355161,1,1001,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1195.mat
1,0.5,0,0.8,1,0.975,-2,-2.5,1,1.29E-15,0.827510556,0.818369885,2221,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1196.mat
1,0.5,0,0.8,1,0.975,-2,-2,1,1.47E-16,0.827510556,0.829294529,2086,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1197.mat
1,0.5,0,0.8,1,0.975,-2,-1.5,1,1.43E-19,0.827510556,0.865431903,1799,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1198.mat
1,0.5,0,0.8,1,0.975,-2,-1,1,0,0.827510556,1,978,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1199.mat
1,0.5,0,0.8,1,0.975,-2,-0.5,1,0,0.827510556,1,978,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1200.mat
1,0.5,0,0.8,1,0.975,-2,0,1,0,0.827510556,1,978,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1201.mat
1,0.5,0,0.8,1,0.975,-1.5,-2.5,1,3.93E-11,0.834464104,0.784108903,3904,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1202.mat
1,0.5,0,0.8,1,0.975,-1.5,-2,1,1.87E-12,0.834464104,0.796123848,3076,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1203.mat
1,0.5,0,0.8,1,0.975,-1.5,-1.5,1,1.47E-16,0.834464104,0.836222613,2086,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1204.mat
1,0.5,0,0.8,1,0.975,-1.5,-1,1,0,0.834464104,1,912,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1205.mat
1,0.5,0,0.8,1,0.975,-1.5,-0.5,1,0,0.834464104,1,911,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1206.mat
1,0.5,0,0.8,1,0.975,-1.5,0,1,0,0.834464104,1,911,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1207.mat
1,0.5,0,0.8,1,0.975,-1,-2.5,6.40E-14,1,1,0.825355161,2440,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1208.mat
1,0.5,0,0.8,1,0.975,-1,-2,1.88E-14,1,1,0.827510556,2326,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1209.mat
1,0.5,0,0.8,1,0.975,-1,-1.5,3.85E-16,1,1,0.834464104,2065,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1210.mat
1,0.5,0,0.8,1,0.975,-1,-1,1,1.51E-16,0.860300979,0.861882995,2088,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1211.mat
1,0.5,0,0.8,1,0.975,-1,-0.5,1,0,0.860300979,1,733,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1212.mat
1,0.5,0,0.8,1,0.975,-1,0,1,0,0.860300979,1,733,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1213.mat
1,0.5,0,0.8,1,0.975,-0.5,-2.5,6.41E-14,1,1,0.825355161,2439,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1214.mat
1,0.5,0,0.8,1,0.975,-0.5,-2,1.88E-14,1,1,0.827510556,2325,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1215.mat
1,0.5,0,0.8,1,0.975,-0.5,-1.5,3.87E-16,1,1,0.834464104,2062,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1216.mat
1,0.5,0,0.8,1,0.975,-0.5,-1,0,1,1,0.860300979,1530,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1217.mat
1,0.5,0,0.8,1,0.975,-0.5,-0.5,1,2.84E-15,1,1,2291,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1218.mat
1,0.5,0,0.8,1,0.975,-0.5,0,1,2.84E-15,1,1,2291,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1219.mat
1,0.5,0,0.8,1,0.975,0,-2.5,6.41E-14,1,1,0.825355161,2439,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1220.mat
1,0.5,0,0.8,1,0.975,0,-2,1.88E-14,1,1,0.827510556,2325,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1221.mat
1,0.5,0,0.8,1,0.975,0,-1.5,3.87E-16,1,1,0.834464104,2062,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1222.mat
1,0.5,0,0.8,1,0.975,0,-1,0,1,1,0.860300979,1530,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1223.mat
1,0.5,0,0.8,1,0.975,0,-0.5,1,2.84E-15,1,1,2291,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1224.mat
1,0.5,0,0.8,1,0.975,0,0,0.800000015,0.199999985,1,2.71618018402833e-311,1032,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1225.mat
1,0.5,0,0.8,1,1,-2.5,-2.5,0.5,0.5,0.825355163,0.825355163,1000,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1226.mat
1,0.5,0,0.8,1,1,-2.5,-2,0.999999993,7.46E-09,0.825355161,0.836057444,9642,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1227.mat
1,0.5,0,0.8,1,1,-2.5,-1.5,1,3.33E-12,0.825355161,0.871433122,3195,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1228.mat
1,0.5,0,0.8,1,1,-2.5,-1,1,0,0.825355161,1,1567,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1229.mat
1,0.5,0,0.8,1,1,-2.5,-0.5,1,0,0.825355161,1,1567,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1230.mat
1,0.5,0,0.8,1,1,-2.5,0,1,0,0.825355161,1,1567,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1231.mat
1,0.5,0,0.8,1,1,-2,-2.5,7.46E-09,0.999999993,0.836057444,0.825355161,9642,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1232.mat
1,0.5,0,0.8,1,1,-2,-2,0.5,0.5,0.827510557,0.827510557,1000,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1233.mat
1,0.5,0,0.8,1,1,-2,-1.5,1,1.58E-11,0.827510556,0.863971871,3617,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1234.mat
1,0.5,0,0.8,1,1,-2,-1,1,0,0.827510556,1,1510,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1235.mat
1,0.5,0,0.8,1,1,-2,-0.5,1,0,0.827510556,1,1510,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1236.mat
1,0.5,0,0.8,1,1,-2,0,1,0,0.827510556,1,1510,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1237.mat
1,0.5,0,0.8,1,1,-1.5,-2.5,3.33E-12,1,0.871433122,0.825355161,3195,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1238.mat
1,0.5,0,0.8,1,1,-1.5,-2,1.58E-11,1,0.863971871,0.827510556,3617,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1239.mat
1,0.5,0,0.8,1,1,-1.5,-1.5,0.5,0.5,0.834464105,0.834464105,1000,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1240.mat
1,0.5,0,0.8,1,1,-1.5,-1,1,0,0.834464104,1,1353,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1241.mat
1,0.5,0,0.8,1,1,-1.5,-0.5,1,0,0.834464104,1,1352,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1242.mat
1,0.5,0,0.8,1,1,-1.5,0,1,0,0.834464104,1,1352,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1243.mat
1,0.5,0,0.8,1,1,-1,-2.5,0,1,1,0.825355161,1567,1,2a__model_1__log10c0_0__p1_0.5to1__E_[1_0.9to1]__log10(delta_c0)_-2.5to0/out_1244.mat
